V2.4 SHORELINES + HYDROGRAPHY MASTER


===== FILE: METRO__shoreline_metro.csv =====
SHA256: 2f8f940a4ba6986c32e996d03d1d0bbbfcc251c11ca4ddb58547d266c7274247
SIZE: 27763 bytes
-----BEGIN-----
row,landmass,west_col,east_col
    {
      "row": 88,
      "segments": [
        {
          "east": 451,
          "name": "Brooklyn",
          "west": 309
        },
        {
          "east": 218,
          "name": "StatenIsland",
          "west": 102
        }
      ]
    },
    {
      "row": 89,
      "segments": [
        {
          "east": 453,
          "name": "Brooklyn",
          "west": 307
        },
        {
          "east": 220,
          "name": "StatenIsland",
          "west": 100
        }
      ]
    },
    {
      "row": 90,
      "segments": [
        {
          "east": 455,
          "name": "Brooklyn",
          "west": 305
        },
        {
          "east": 221,
          "name": "StatenIsland",
          "west": 99
        }
      ]
    },
    {
      "row": 91,
      "segments": [
        {
          "east": 456,
          "name": "Brooklyn",
          "west": 304
        },
        {
          "east": 223,
          "name": "StatenIsland",
          "west": 97
        }
      ]
    },
    {
      "row": 92,
      "segments": [
        {
          "east": 458,
          "name": "Brooklyn",
          "west": 302
        },
        {
          "east": 224,
          "name": "StatenIsland",
          "west": 96
        }
      ]
    },
    {
      "row": 93,
      "segments": [
        {
          "east": 459,
          "name": "Brooklyn",
          "west": 301
        },
        {
          "east": 225,
          "name": "StatenIsland",
          "west": 95
        }
      ]
    },
    {
      "row": 94,
      "segments": [
        {
          "east": 461,
          "name": "Brooklyn",
          "west": 299
        },
        {
          "east": 226,
          "name": "StatenIsland",
          "west": 94
        }
      ]
    },
    {
      "row": 95,
      "segments": [
        {
          "east": 462,
          "name": "Brooklyn",
          "west": 298
        },
        {
          "east": 227,
          "name": "StatenIsland",
          "west": 93
        }
      ]
    },
    {
      "row": 96,
      "segments": [
        {
          "east": 464,
          "name": "Brooklyn",
          "west": 296
        },
        {
          "east": 228,
          "name": "StatenIsland",
          "west": 92
        }
      ]
    },
    {
      "row": 97,
      "segments": [
        {
          "east": 465,
          "name": "Brooklyn",
          "west": 295
        },
        {
          "east": 229,
          "name": "StatenIsland",
          "west": 91
        }
      ]
    },
    {
      "row": 98,
      "segments": [
        {
          "east": 467,
          "name": "Brooklyn",
          "west": 293
        },
        {
          "east": 230,
          "name": "StatenIsland",
          "west": 90
        }
      ]
    },
    {
      "row": 99,
      "segments": [
        {
          "east": 468,
          "name": "Brooklyn",
          "west": 292
        },
        {
          "east": 231,
          "name": "StatenIsland",
          "west": 89
        }
      ]
    },
    {
      "row": 100,
      "segments": [
        {
          "east": 469,
          "name": "Brooklyn",
          "west": 291
        },
        {
          "east": 232,
          "name": "StatenIsland",
          "west": 88
        }
      ]
    },
    {
      "row": 101,
      "segments": [
        {
          "east": 471,
          "name": "Brooklyn",
          "west": 289
        },
        {
          "east": 233,
          "name": "StatenIsland",
          "west": 87
        }
      ]
    },
    {
      "row": 102,
      "segments": [
        {
          "east": 472,
          "name": "Brooklyn",
          "west": 288
        },
        {
          "east": 234,
          "name": "StatenIsland",
          "west": 86
        }
      ]
    },
    {
      "row": 103,
      "segments": [
        {
          "east": 473,
          "name": "Brooklyn",
          "west": 287
        },
        {
          "east": 235,
          "name": "StatenIsland",
          "west": 85
        }
      ]
    },
    {
      "row": 104,
      "segments": [
        {
          "east": 474,
          "name": "Brooklyn",
          "west": 286
        },
        {
          "east": 236,
          "name": "StatenIsland",
          "west": 84
        }
      ]
    },
    {
      "row": 105,
      "segments": [
        {
          "east": 475,
          "name": "Brooklyn",
          "west": 285
        },
        {
          "east": 237,
          "name": "StatenIsland",
          "west": 83
        }
      ]
    },
    {
      "row": 106,
      "segments": [
        {
          "east": 476,
          "name": "Brooklyn",
          "west": 284
        },
        {
          "east": 238,
          "name": "StatenIsland",
          "west": 82
        }
      ]
    },
    {
      "row": 107,
      "segments": [
        {
          "east": 477,
          "name": "Brooklyn",
          "west": 283
        },
        {
          "east": 238,
          "name": "StatenIsland",
          "west": 82
        }
      ]
    },
    {
      "row": 108,
      "segments": [
        {
          "east": 479,
          "name": "Brooklyn",
          "west": 281
        },
        {
          "east": 239,
          "name": "StatenIsland",
          "west": 81
        }
      ]
    },
    {
      "row": 109,
      "segments": [
        {
          "east": 480,
          "name": "Brooklyn",
          "west": 280
        },
        {
          "east": 240,
          "name": "StatenIsland",
          "west": 80
        }
      ]
    },
    {
      "row": 110,
      "segments": [
        {
          "east": 481,
          "name": "Brooklyn",
          "west": 279
        },
        {
          "east": 241,
          "name": "StatenIsland",
          "west": 79
        }
      ]
    },
    {
      "row": 111,
      "segments": [
        {
          "east": 482,
          "name": "Brooklyn",
          "west": 278
        },
        {
          "east": 241,
          "name": "StatenIsland",
          "west": 79
        }
      ]
    },
    {
      "row": 112,
      "segments": [
        {
          "east": 483,
          "name": "Brooklyn",
          "west": 277
        },
        {
          "east": 242,
          "name": "StatenIsland",
          "west": 78
        }
      ]
    },
    {
      "row": 113,
      "segments": [
        {
          "east": 484,
          "name": "Brooklyn",
          "west": 276
        },
        {
          "east": 243,
          "name": "StatenIsland",
          "west": 77
        }
      ]
    },
    {
      "row": 114,
      "segments": [
        {
          "east": 484,
          "name": "Brooklyn",
          "west": 276
        },
        {
          "east": 243,
          "name": "StatenIsland",
          "west": 77
        }
      ]
    },
    {
      "row": 115,
      "segments": [
        {
          "east": 485,
          "name": "Brooklyn",
          "west": 275
        },
        {
          "east": 244,
          "name": "StatenIsland",
          "west": 76
        }
      ]
    },
    {
      "row": 116,
      "segments": [
        {
          "east": 486,
          "name": "Brooklyn",
          "west": 274
        },
        {
          "east": 244,
          "name": "StatenIsland",
          "west": 76
        }
      ]
    },
    {
      "row": 117,
      "segments": [
        {
          "east": 487,
          "name": "Brooklyn",
          "west": 273
        },
        {
          "east": 245,
          "name": "StatenIsland",
          "west": 75
        }
      ]
    },
    {
      "row": 118,
      "segments": [
        {
          "east": 488,
          "name": "Brooklyn",
          "west": 272
        },
        {
          "east": 246,
          "name": "StatenIsland",
          "west": 74
        }
      ]
    },
    {
      "row": 119,
      "segments": [
        {
          "east": 489,
          "name": "Brooklyn",
